pair_id,pair_type,original_song_id,original_segment_id,comparison_song_id,comparison_segment_id,transformation,original_representation,comparison_representation
pair_003966,negative,349,02,204,01,,data/processed/representations/349_segment_02.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/204_segment_01.json
pair_003967,negative,349,02,221,01,,data/processed/representations/349_segment_02.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/221_segment_01.json
pair_003968,negative,349,02,364,02,,data/processed/representations/349_segment_02.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/364_segment_02.json
pair_003969,negative,349,02,374,01,,data/processed/representations/349_segment_02.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/374_segment_01.json
pair_003970,negative,349,02,624,01,,data/processed/representations/349_segment_02.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/624_segment_01.json
pair_003971,negative,349,02,655,01,,data/processed/representations/349_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/655_segment_01.json
pair_003972,negative,349,02,700,02,,data/processed/representations/349_segment_02.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/700_segment_02.json
pair_003973,negative,349,02,760,02,,data/processed/representations/349_segment_02.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/760_segment_02.json
pair_003974,negative,349,02,778,01,,data/processed/representations/349_segment_02.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/778_segment_01.json
pair_003975,negative,349,02,778,02,,data/processed/representations/349_segment_02.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/778_segment_02.json
pair_003976,negative,349,02,894,02,,data/processed/representations/349_segment_02.json,data/processed/representations/894_segment_02.json
pair_003977,negative,353,01,143,01,,data/processed/representations/353_segment_01.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/143_segment_01.json
pair_003978,negative,353,01,176,01,,data/processed/representations/353_segment_01.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/176_segment_01.json
pair_003979,negative,353,01,204,01,,data/processed/representations/353_segment_01.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/204_segment_01.json
pair_003980,negative,353,01,221,02,,data/processed/representations/353_segment_01.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/221_segment_02.json
pair_003981,negative,353,01,226,02,,data/processed/representations/353_segment_01.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/226_segment_02.json
pair_003982,negative,353,01,271,02,,data/processed/representations/353_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/271_segment_02.json
pair_003983,negative,353,01,297,02,,data/processed/representations/353_segment_01.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/297_segment_02.json
pair_003984,negative,353,01,592,01,,data/processed/representations/353_segment_01.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/592_segment_01.json
pair_003985,negative,353,01,604,01,,data/processed/representations/353_segment_01.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/604_segment_01.json
pair_003986,negative,353,01,624,02,,data/processed/representations/353_segment_01.json,data/processed/representations/624_segment_02.json
pair_003987,negative,353,01,651,01,,data/processed/representations/353_segment_01.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/651_segment_01.json
pair_003988,negative,353,01,678,02,,data/processed/representations/353_segment_01.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/678_segment_02.json
pair_003989,negative,353,01,715,02,,data/processed/representations/353_segment_01.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/715_segment_02.json
pair_003990,negative,353,01,900,01,,data/processed/representations/353_segment_01.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/900_segment_01.json
pair_003991,negative,353,02,045,02,,data/processed/representations/353_segment_02.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/045_segment_02.json
pair_003992,negative,353,02,167,01,,data/processed/representations/353_segment_02.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/167_segment_01.json
pair_003993,negative,353,02,234,01,,data/processed/representations/353_segment_02.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/234_segment_01.json
pair_003994,negative,353,02,251,02,,data/processed/representations/353_segment_02.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/251_segment_02.json
pair_003995,negative,353,02,271,01,,data/processed/representations/353_segment_02.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/271_segment_01.json
pair_003996,negative,353,02,388,01,,data/processed/representations/353_segment_02.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/388_segment_01.json
pair_003997,negative,353,02,390,01,,data/processed/representations/353_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/390_segment_01.json
pair_003998,negative,353,02,430,01,,data/processed/representations/353_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/430_segment_01.json
pair_003999,negative,353,02,547,02,,data/processed/representations/353_segment_02.json,data/processed/representations/547_segment_02.json
pair_004000,negative,353,02,666,01,,data/processed/representations/353_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/666_segment_01.json
pair_004001,negative,353,02,687,01,,data/processed/representations/353_segment_02.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/687_segment_01.json
pair_004002,negative,353,02,792,01,,data/processed/representations/353_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/792_segment_01.json
pair_004003,negative,353,02,827,02,,data/processed/representations/353_segment_02.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/827_segment_02.json
pair_004004,negative,353,02,889,01,,data/processed/representations/353_segment_02.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/889_segment_01.json
pair_004005,negative,364,01,007,02,,data/processed/representations/364_segment_01.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/007_segment_02.json
pair_004006,negative,364,01,026,01,,data/processed/representations/364_segment_01.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/026_segment_01.json
pair_004007,negative,364,01,028,01,,data/processed/representations/364_segment_01.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/028_segment_01.json
pair_004008,negative,364,01,090,01,,data/processed/representations/364_segment_01.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/090_segment_01.json
pair_004009,negative,364,01,167,02,,data/processed/representations/364_segment_01.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/167_segment_02.json
pair_004010,negative,364,01,215,02,,data/processed/representations/364_segment_01.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/215_segment_02.json
pair_004011,negative,364,01,271,01,,data/processed/representations/364_segment_01.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/271_segment_01.json
pair_004012,negative,364,01,274,01,,data/processed/representations/364_segment_01.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/274_segment_01.json
pair_004013,negative,364,01,460,01,,data/processed/representations/364_segment_01.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/460_segment_01.json
pair_004014,negative,364,01,624,02,,data/processed/representations/364_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/624_segment_02.json
pair_004015,negative,364,01,634,01,,data/processed/representations/364_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/634_segment_01.json
pair_004016,negative,364,01,664,01,,data/processed/representations/364_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/664_segment_01.json
pair_004017,negative,364,01,693,02,,data/processed/representations/364_segment_01.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/693_segment_02.json
pair_004018,negative,364,01,826,01,,data/processed/representations/364_segment_01.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/826_segment_01.json
pair_004019,negative,364,02,033,01,,data/processed/representations/364_segment_02.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/033_segment_01.json
pair_004020,negative,364,02,033,02,,data/processed/representations/364_segment_02.json,data/processed/representations/033_segment_02.json
pair_004021,negative,364,02,082,01,,data/processed/representations/364_segment_02.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/082_segment_01.json
pair_004022,negative,364,02,226,02,,data/processed/representations/364_segment_02.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/226_segment_02.json
pair_004023,negative,364,02,251,02,,data/processed/representations/364_segment_02.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/251_segment_02.json
pair_004024,negative,364,02,285,01,,data/processed/representations/364_segment_02.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/285_segment_01.json
pair_004025,negative,364,02,297,02,,data/processed/representations/364_segment_02.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/297_segment_02.json
pair_004026,negative,364,02,345,01,,data/processed/representations/364_segment_02.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/345_segment_01.json
pair_004027,negative,364,02,368,01,,data/processed/representations/364_segment_02.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/368_segment_01.json
pair_004028,negative,364,02,433,01,,data/processed/representations/364_segment_02.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/433_segment_01.json
pair_004029,negative,364,02,471,01,,data/processed/representations/364_segment_02.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/471_segment_01.json
pair_004030,negative,364,02,715,02,,data/processed/representations/364_segment_02.json,data/processed/representations/715_segment_02.json
pair_004031,negative,364,02,782,02,,data/processed/representations/364_segment_02.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/782_segment_02.json
pair_004032,negative,364,02,897,02,,data/processed/representations/364_segment_02.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/897_segment_02.json
pair_004033,negative,368,01,028,02,,data/processed/representations/368_segment_01.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/028_segment_02.json
pair_004034,negative,368,01,031,01,,data/processed/representations/368_segment_01.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/031_segment_01.json
pair_004035,negative,368,01,033,02,,data/processed/representations/368_segment_01.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/033_segment_02.json
pair_004036,negative,368,01,204,02,,data/processed/representations/368_segment_01.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/204_segment_02.json
pair_004037,negative,368,01,215,02,,data/processed/representations/368_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/215_segment_02.json
pair_004038,negative,368,01,229,02,,data/processed/representations/368_segment_01.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/229_segment_02.json
pair_004039,negative,368,01,251,01,,data/processed/representations/368_segment_01.json,data/processed/representations/251_segment_01.json
pair_004040,negative,368,01,349,02,,data/processed/representations/368_segment_01.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/349_segment_02.json
pair_004041,negative,368,01,471,02,,data/processed/representations/368_segment_01.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/471_segment_02.json
pair_004042,negative,368,01,634,02,,data/processed/representations/368_segment_01.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/634_segment_02.json
pair_004043,negative,368,01,644,02,,data/processed/representations/368_segment_01.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/644_segment_02.json
pair_004044,negative,368,01,678,02,,data/processed/representations/368_segment_01.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/678_segment_02.json
pair_004045,negative,368,01,755,01,,data/processed/representations/368_segment_01.json,data/processed/representations/755_segment_01.json
pair_004046,negative,368,01,825,02,,data/processed/representations/368_segment_01.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/825_segment_02.json
pair_004047,negative,368,02,081,01,,data/processed/representations/368_segment_02.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/081_segment_01.json
pair_004048,negative,368,02,100,02,,data/processed/representations/368_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/100_segment_02.json
pair_004049,negative,368,02,349,02,,data/processed/representations/368_segment_02.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/349_segment_02.json
pair_004050,negative,368,02,364,01,,data/processed/representations/368_segment_02.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/364_segment_01.json
pair_004051,negative,368,02,374,01,,data/processed/representations/368_segment_02.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/374_segment_01.json
pair_004052,negative,368,02,604,02,,data/processed/representations/368_segment_02.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/604_segment_02.json
pair_004053,negative,368,02,634,02,,data/processed/representations/368_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/634_segment_02.json
pair_004054,negative,368,02,715,02,,data/processed/representations/368_segment_02.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/715_segment_02.json
pair_004055,negative,368,02,722,02,,data/processed/representations/368_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/722_segment_02.json
pair_004056,negative,368,02,778,01,,data/processed/representations/368_segment_02.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/778_segment_01.json
pair_004057,negative,368,02,829,01,,data/processed/representations/368_segment_02.json,data/processed/representations/829_segment_01.json
pair_004058,negative,368,02,829,01,,data/processed/representations/368_segment_02.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/829_segment_01.json
pair_004059,negative,368,02,875,01,,data/processed/representations/368_segment_02.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/875_segment_01.json
pair_004060,negative,368,02,900,01,,data/processed/representations/368_segment_02.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/900_segment_01.json
pair_004061,negative,371,01,096,02,,data/processed/representations/371_segment_01.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/096_segment_02.json
pair_004062,negative,371,01,160,01,,data/processed/representations/371_segment_01.json,data/processed/representations/160_segment_01.json
pair_004063,negative,371,01,224,01,,data/processed/representations/371_segment_01.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/224_segment_01.json
pair_004064,negative,371,01,226,02,,data/processed/representations/371_segment_01.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/226_segment_02.json
pair_004065,negative,371,01,471,01,,data/processed/representations/371_segment_01.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/471_segment_01.json
pair_004066,negative,371,01,559,01,,data/processed/representations/371_segment_01.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/559_segment_01.json
pair_004067,negative,371,01,605,02,,data/processed/representations/371_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/605_segment_02.json
pair_004068,negative,371,01,664,02,,data/processed/representations/371_segment_01.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/664_segment_02.json
pair_004069,negative,371,01,719,02,,data/processed/representations/371_segment_01.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/719_segment_02.json
pair_004070,negative,371,01,722,02,,data/processed/representations/371_segment_01.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/722_segment_02.json
pair_004071,negative,371,01,734,01,,data/processed/representations/371_segment_01.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/734_segment_01.json
pair_004072,negative,371,01,826,01,,data/processed/representations/371_segment_01.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/826_segment_01.json
pair_004073,negative,371,01,875,02,,data/processed/representations/371_segment_01.json,data/processed/representations/875_segment_02.json
pair_004074,negative,371,01,900,02,,data/processed/representations/371_segment_01.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/900_segment_02.json
pair_004075,negative,371,02,033,01,,data/processed/representations/371_segment_02.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/033_segment_01.json
pair_004076,negative,371,02,100,01,,data/processed/representations/371_segment_02.json,data/processed/representations/100_segment_01.json
pair_004077,negative,371,02,164,01,,data/processed/representations/371_segment_02.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/164_segment_01.json
pair_004078,negative,371,02,167,02,,data/processed/representations/371_segment_02.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/167_segment_02.json
pair_004079,negative,371,02,221,01,,data/processed/representations/371_segment_02.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/221_segment_01.json
pair_004080,negative,371,02,239,02,,data/processed/representations/371_segment_02.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/239_segment_02.json
pair_004081,negative,371,02,364,02,,data/processed/representations/371_segment_02.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/364_segment_02.json
pair_004082,negative,371,02,374,02,,data/processed/representations/371_segment_02.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/374_segment_02.json
pair_004083,negative,371,02,547,01,,data/processed/representations/371_segment_02.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/547_segment_01.json
pair_004084,negative,371,02,619,01,,data/processed/representations/371_segment_02.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/619_segment_01.json
pair_004085,negative,371,02,664,02,,data/processed/representations/371_segment_02.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/664_segment_02.json
pair_004086,negative,371,02,722,02,,data/processed/representations/371_segment_02.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/722_segment_02.json
pair_004087,negative,371,02,859,01,,data/processed/representations/371_segment_02.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/859_segment_01.json
pair_004088,negative,371,02,866,01,,data/processed/representations/371_segment_02.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/866_segment_01.json
pair_004089,negative,374,01,031,02,,data/processed/representations/374_segment_01.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/031_segment_02.json
pair_004090,negative,374,01,160,01,,data/processed/representations/374_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/160_segment_01.json
pair_004091,negative,374,01,215,01,,data/processed/representations/374_segment_01.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/215_segment_01.json
pair_004092,negative,374,01,274,01,,data/processed/representations/374_segment_01.json,data/processed/representations/274_segment_01.json
pair_004093,negative,374,01,301,02,,data/processed/representations/374_segment_01.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/301_segment_02.json
pair_004094,negative,374,01,345,01,,data/processed/representations/374_segment_01.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/345_segment_01.json
pair_004095,negative,374,01,345,02,,data/processed/representations/374_segment_01.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/345_segment_02.json
pair_004096,negative,374,01,465,01,,data/processed/representations/374_segment_01.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/465_segment_01.json
pair_004097,negative,374,01,605,01,,data/processed/representations/374_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/605_segment_01.json
pair_004098,negative,374,01,617,02,,data/processed/representations/374_segment_01.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/617_segment_02.json
pair_004099,negative,374,01,760,01,,data/processed/representations/374_segment_01.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/760_segment_01.json
pair_004100,negative,374,01,792,01,,data/processed/representations/374_segment_01.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/792_segment_01.json
pair_004101,negative,374,01,792,02,,data/processed/representations/374_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/792_segment_02.json
pair_004102,negative,374,01,881,01,,data/processed/representations/374_segment_01.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/881_segment_01.json
pair_004103,negative,374,02,007,02,,data/processed/representations/374_segment_02.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/007_segment_02.json
pair_004104,negative,374,02,045,01,,data/processed/representations/374_segment_02.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/045_segment_01.json
pair_004105,negative,374,02,074,01,,data/processed/representations/374_segment_02.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/074_segment_01.json
pair_004106,negative,374,02,143,01,,data/processed/representations/374_segment_02.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/143_segment_01.json
pair_004107,negative,374,02,160,01,,data/processed/representations/374_segment_02.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/160_segment_01.json
pair_004108,negative,374,02,224,02,,data/processed/representations/374_segment_02.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/224_segment_02.json
pair_004109,negative,374,02,229,02,,data/processed/representations/374_segment_02.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/229_segment_02.json
pair_004110,negative,374,02,371,01,,data/processed/representations/374_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/371_segment_01.json
pair_004111,negative,374,02,390,02,,data/processed/representations/374_segment_02.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/390_segment_02.json
pair_004112,negative,374,02,547,01,,data/processed/representations/374_segment_02.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/547_segment_01.json
pair_004113,negative,374,02,550,02,,data/processed/representations/374_segment_02.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/550_segment_02.json
pair_004114,negative,374,02,575,02,,data/processed/representations/374_segment_02.json,data/processed/representations/575_segment_02.json
pair_004115,negative,374,02,859,01,,data/processed/representations/374_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/859_segment_01.json
pair_004116,negative,374,02,889,02,,data/processed/representations/374_segment_02.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/889_segment_02.json
pair_004117,negative,380,01,095,02,,data/processed/representations/380_segment_01.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/095_segment_02.json
pair_004118,negative,380,01,128,02,,data/processed/representations/380_segment_01.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/128_segment_02.json
pair_004119,negative,380,01,221,01,,data/processed/representations/380_segment_01.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/221_segment_01.json
pair_004120,negative,380,01,224,02,,data/processed/representations/380_segment_01.json,data/processed/representations/224_segment_02.json
pair_004121,negative,380,01,239,01,,data/processed/representations/380_segment_01.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/239_segment_01.json
pair_004122,negative,380,01,297,02,,data/processed/representations/380_segment_01.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/297_segment_02.json
pair_004123,negative,380,01,430,02,,data/processed/representations/380_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/430_segment_02.json
pair_004124,negative,380,01,460,02,,data/processed/representations/380_segment_01.json,data/processed/representations/460_segment_02.json
pair_004125,negative,380,01,634,01,,data/processed/representations/380_segment_01.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/634_segment_01.json
pair_004126,negative,380,01,666,01,,data/processed/representations/380_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/666_segment_01.json
pair_004127,negative,380,01,666,01,,data/processed/representations/380_segment_01.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/666_segment_01.json
pair_004128,negative,380,01,693,02,,data/processed/representations/380_segment_01.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/693_segment_02.json
pair_004129,negative,380,01,755,02,,data/processed/representations/380_segment_01.json,data/processed/representations/755_segment_02.json
pair_004130,negative,380,01,859,01,,data/processed/representations/380_segment_01.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/859_segment_01.json
pair_004131,negative,380,02,197,01,,data/processed/representations/380_segment_02.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/197_segment_01.json
pair_004132,negative,380,02,197,01,,data/processed/representations/380_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/197_segment_01.json
pair_004133,negative,380,02,285,02,,data/processed/representations/380_segment_02.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/285_segment_02.json
pair_004134,negative,380,02,465,01,,data/processed/representations/380_segment_02.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/465_segment_01.json
pair_004135,negative,380,02,566,01,,data/processed/representations/380_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/566_segment_01.json
pair_004136,negative,380,02,605,02,,data/processed/representations/380_segment_02.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/605_segment_02.json
pair_004137,negative,380,02,624,02,,data/processed/representations/380_segment_02.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/624_segment_02.json
pair_004138,negative,380,02,655,02,,data/processed/representations/380_segment_02.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/655_segment_02.json
pair_004139,negative,380,02,664,02,,data/processed/representations/380_segment_02.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/664_segment_02.json
