pair_id,pair_type,transformation,component_transformed,score_melody,score_harmony,score_rhythm,simple_average,weighted_average,score_global,score_gap,transformed_component_score,global_delta,observations
pair_004634,negative,simplification,Melodia,0.041667,0.000000,0.000000,0.013889,0.016667,0.016667,0.041667,0.041667,-0.025000,Par de controle negativo; usado como referência de não transformação.
pair_004635,negative,ornamentation,Melodia,0.152926,0.000000,0.000000,0.050975,0.061170,0.061170,0.152926,0.152926,-0.091756,Par de controle negativo; usado como referência de não transformação.
pair_004636,negative,reharmonization,Harmonia,0.000000,0.066667,0.000000,0.022222,0.023333,0.023333,0.066667,0.066667,-0.043334,Par de controle negativo; usado como referência de não transformação.
pair_004637,negative,harmony_rhythm,Combinações,0.066667,0.003535,0.027935,0.032712,0.034888,0.034888,0.063131,0.032712,0.002176,Par de controle negativo; usado como referência de não transformação.
pair_004638,negative,None,Não aplicável,0.074074,0.008772,0.084642,0.055829,0.053860,0.053860,0.075870,0.055829,-0.001969,Par de controle negativo; usado como referência de não transformação.
pair_004639,negative,melody_harmony,Combinações,0.129032,0.055903,0.071811,0.085582,0.089132,0.089132,0.073129,0.085582,0.003550,Par de controle negativo; usado como referência de não transformação.
pair_004640,negative,chord_substitution,Harmonia,0.000000,0.029928,0.000000,0.009976,0.010475,0.010475,0.029928,0.029928,-0.019453,Par de controle negativo; usado como referência de não transformação.
pair_004641,negative,reharmonization,Harmonia,0.000000,0.022222,0.000000,0.007407,0.007778,0.007778,0.022222,0.022222,-0.014444,Par de controle negativo; usado como referência de não transformação.
pair_004642,negative,simplification,Melodia,0.199074,0.000000,0.000000,0.066358,0.079630,0.079630,0.199074,0.199074,-0.119444,Par de controle negativo; usado como referência de não transformação.
pair_004643,negative,ornamentation,Melodia,0.179805,0.000000,0.000000,0.059935,0.071922,0.071922,0.179805,0.179805,-0.107883,Par de controle negativo; usado como referência de não transformação.
pair_004644,negative,duration_scaling,Ritmo,0.000000,0.000000,0.057260,0.019087,0.014315,0.014315,0.057260,0.057260,-0.042945,Par de controle negativo; usado como referência de não transformação.
pair_004645,negative,melody_harmony,Combinações,0.104497,0.004386,0.045062,0.051315,0.054600,0.054600,0.100111,0.051315,0.003285,Par de controle negativo; usado como referência de não transformação.
pair_004646,negative,simplification,Melodia,0.148148,0.000000,0.000000,0.049383,0.059259,0.059259,0.148148,0.148148,-0.088889,Par de controle negativo; usado como referência de não transformação.
pair_004647,negative,harmony_rhythm,Combinações,0.076923,0.020370,0.055830,0.051041,0.051856,0.051856,0.056553,0.051041,0.000815,Par de controle negativo; usado como referência de não transformação.
pair_004648,negative,transpose,Melodia,0.177438,0.000000,0.000000,0.059146,0.070975,0.070975,0.177438,0.177438,-0.106463,Par de controle negativo; usado como referência de não transformação.
pair_004649,negative,harmony_rhythm,Combinações,0.065134,0.035669,0.032683,0.044496,0.046709,0.046709,0.032451,0.044495,0.002214,Par de controle negativo; usado como referência de não transformação.
pair_004650,negative,interval_modification,Melodia,0.022989,0.000000,0.000000,0.007663,0.009195,0.009195,0.022989,0.022989,-0.013794,Par de controle negativo; usado como referência de não transformação.
pair_004651,negative,harmony_rhythm,Combinações,0.067888,0.011995,0.010577,0.030153,0.033998,0.033998,0.057311,0.030153,0.003845,Par de controle negativo; usado como referência de não transformação.
pair_004652,negative,None,Não aplicável,0.015326,0.004735,0.009284,0.009781,0.010108,0.010108,0.010591,0.009782,0.000326,Par de controle negativo; usado como referência de não transformação.
pair_004653,negative,reharmonization,Harmonia,0.000000,0.024306,0.000000,0.008102,0.008507,0.008507,0.024306,0.024306,-0.015799,Par de controle negativo; usado como referência de não transformação.
pair_004654,negative,melody_rhythm,Combinações,0.102012,0.034722,0.069976,0.068903,0.070451,0.070451,0.067289,0.068903,0.001548,Par de controle negativo; usado como referência de não transformação.
pair_004655,negative,partial_rhythm_modification,Ritmo,0.000000,0.000000,0.077957,0.025986,0.019489,0.019489,0.077957,0.077957,-0.058468,Par de controle negativo; usado como referência de não transformação.
pair_004656,negative,ornamentation,Melodia,0.133722,0.000000,0.000000,0.044574,0.053489,0.053489,0.133722,0.133722,-0.080233,Par de controle negativo; usado como referência de não transformação.
pair_004657,negative,melody_harmony,Combinações,0.038314,0.021854,0.007499,0.022556,0.024849,0.024849,0.030815,0.022556,0.002293,Par de controle negativo; usado como referência de não transformação.
pair_004658,negative,duration_scaling,Ritmo,0.000000,0.000000,0.059035,0.019678,0.014759,0.014759,0.059035,0.059035,-0.044276,Par de controle negativo; usado como referência de não transformação.
pair_004659,negative,simplification,Melodia,0.052995,0.000000,0.000000,0.017665,0.021198,0.021198,0.052995,0.052995,-0.031797,Par de controle negativo; usado como referência de não transformação.
pair_004660,negative,ornamentation,Melodia,0.098586,0.000000,0.000000,0.032862,0.039435,0.039435,0.098586,0.098586,-0.059151,Par de controle negativo; usado como referência de não transformação.
pair_004661,negative,harmony_rhythm,Combinações,0.041715,0.005051,0.010729,0.019165,0.021136,0.021136,0.036665,0.019165,0.001971,Par de controle negativo; usado como referência de não transformação.
pair_004662,negative,simplification,Melodia,0.041750,0.000000,0.000000,0.013917,0.016700,0.016700,0.041750,0.041750,-0.025050,Par de controle negativo; usado como referência de não transformação.
pair_004663,negative,melody_harmony,Combinações,0.053606,0.007642,0.006434,0.022561,0.025726,0.025726,0.047172,0.022561,0.003165,Par de controle negativo; usado como referência de não transformação.
pair_004664,negative,chord_substitution,Harmonia,0.000000,0.005285,0.000000,0.001762,0.001850,0.001850,0.005285,0.005285,-0.003435,Par de controle negativo; usado como referência de não transformação.
pair_004665,negative,melody_rhythm,Combinações,0.061378,0.010705,0.035632,0.035905,0.037206,0.037206,0.050673,0.035905,0.001301,Par de controle negativo; usado como referência de não transformação.
pair_004666,negative,melody_harmony_rhythm,Combinações,0.082181,0.007182,0.054460,0.047941,0.049001,0.049001,0.074999,0.047941,0.001060,Par de controle negativo; usado como referência de não transformação.
pair_004667,negative,simplification,Melodia,0.013072,0.000000,0.000000,0.004357,0.005229,0.005229,0.013072,0.013072,-0.007843,Par de controle negativo; usado como referência de não transformação.
pair_004668,negative,reharmonization,Harmonia,0.000000,0.007859,0.000000,0.002620,0.002751,0.002751,0.007859,0.007859,-0.005108,Par de controle negativo; usado como referência de não transformação.
pair_004669,negative,melody_harmony_rhythm,Combinações,0.021242,0.002439,0.004897,0.009526,0.010575,0.010575,0.018803,0.009526,0.001049,Par de controle negativo; usado como referência de não transformação.
pair_004670,negative,transpose,Melodia,0.042299,0.000000,0.000000,0.014100,0.016920,0.016920,0.042299,0.042299,-0.025379,Par de controle negativo; usado como referência de não transformação.
pair_004671,negative,melody_rhythm,Combinações,0.035710,0.007724,0.009335,0.017590,0.019321,0.019321,0.027987,0.017590,0.001731,Par de controle negativo; usado como referência de não transformação.
pair_004672,negative,simplification,Melodia,0.032484,0.000000,0.000000,0.010828,0.012994,0.012994,0.032484,0.032484,-0.019490,Par de controle negativo; usado como referência de não transformação.
pair_004673,negative,transpose,Melodia,0.029230,0.000000,0.000000,0.009743,0.011692,0.011692,0.029230,0.029230,-0.017538,Par de controle negativo; usado como referência de não transformação.
pair_004674,negative,reharmonization,Harmonia,0.000000,0.016125,0.000000,0.005375,0.005644,0.005644,0.016125,0.016125,-0.010481,Par de controle negativo; usado como referência de não transformação.
pair_004675,negative,melody_harmony_rhythm,Combinações,0.053576,0.004878,0.004829,0.021094,0.024345,0.024345,0.048747,0.021094,0.003251,Par de controle negativo; usado como referência de não transformação.
pair_004676,negative,melody_harmony,Combinações,0.071998,0.009756,0.011983,0.031246,0.035210,0.035210,0.062242,0.031245,0.003965,Par de controle negativo; usado como referência de não transformação.
pair_004677,negative,reharmonization,Harmonia,0.000000,0.079365,0.000000,0.026455,0.027778,0.027778,0.079365,0.079365,-0.051587,Par de controle negativo; usado como referência de não transformação.
pair_004678,negative,melody_harmony,Combinações,0.095290,0.020833,0.085193,0.067105,0.066706,0.066706,0.074457,0.067105,-0.000399,Par de controle negativo; usado como referência de não transformação.
pair_004679,negative,reharmonization,Harmonia,0.000000,0.028986,0.000000,0.009662,0.010145,0.010145,0.028986,0.028986,-0.018841,Par de controle negativo; usado como referência de não transformação.
pair_004680,negative,simplification,Harmonia,0.000000,0.005848,0.000000,0.001949,0.002047,0.002047,0.005848,0.005848,-0.003801,Par de controle negativo; usado como referência de não transformação.
pair_004681,negative,tempo_change,Ritmo,0.000000,0.000000,0.023228,0.007743,0.005807,0.005807,0.023228,0.023228,-0.017421,Par de controle negativo; usado como referência de não transformação.
pair_004682,negative,partial_rhythm_modification,Ritmo,0.000000,0.000000,0.008313,0.002771,0.002078,0.002078,0.008313,0.008313,-0.006235,Par de controle negativo; usado como referência de não transformação.
pair_004683,negative,None,Não aplicável,0.178237,0.079424,0.038277,0.098646,0.108662,0.108662,0.139960,0.098646,0.010016,Par de controle negativo; usado como referência de não transformação.
pair_004684,negative,melody_rhythm,Combinações,0.117647,0.000000,0.097710,0.071786,0.071486,0.071486,0.117647,0.071786,-0.000300,Par de controle negativo; usado como referência de não transformação.
pair_004685,negative,reharmonization,Harmonia,0.000000,0.040816,0.000000,0.013605,0.014286,0.014286,0.040816,0.040816,-0.026530,Par de controle negativo; usado como referência de não transformação.
pair_004686,negative,simplification,Melodia,0.150000,0.000000,0.000000,0.050000,0.060000,0.060000,0.150000,0.150000,-0.090000,Par de controle negativo; usado como referência de não transformação.
pair_004687,negative,melody_harmony_rhythm,Combinações,0.110969,0.032323,0.077073,0.073455,0.074969,0.074969,0.078646,0.073455,0.001514,Par de controle negativo; usado como referência de não transformação.
pair_004688,negative,simplification,Harmonia,0.000000,0.030303,0.000000,0.010101,0.010606,0.010606,0.030303,0.030303,-0.019697,Par de controle negativo; usado como referência de não transformação.
pair_004689,negative,transpose,Melodia,0.050000,0.000000,0.000000,0.016667,0.020000,0.020000,0.050000,0.050000,-0.030000,Par de controle negativo; usado como referência de não transformação.
pair_004690,negative,duration_scaling,Ritmo,0.000000,0.000000,0.040882,0.013627,0.010220,0.010220,0.040882,0.040882,-0.030662,Par de controle negativo; usado como referência de não transformação.
pair_004691,negative,duration_scaling,Ritmo,0.000000,0.000000,0.025994,0.008665,0.006499,0.006499,0.025994,0.025994,-0.019495,Par de controle negativo; usado como referência de não transformação.
pair_004692,negative,chord_substitution,Harmonia,0.000000,0.027778,0.000000,0.009259,0.009722,0.009722,0.027778,0.027778,-0.018056,Par de controle negativo; usado como referência de não transformação.
pair_004693,negative,ornamentation,Melodia,0.099608,0.000000,0.000000,0.033203,0.039843,0.039843,0.099608,0.099608,-0.059765,Par de controle negativo; usado como referência de não transformação.
pair_004694,negative,melody_harmony,Combinações,0.100000,0.000000,0.076345,0.058782,0.059086,0.059086,0.100000,0.058782,0.000304,Par de controle negativo; usado como referência de não transformação.
pair_004695,negative,melody_rhythm,Combinações,0.023810,0.033333,0.180503,0.079215,0.066316,0.066316,0.156693,0.079215,-0.012899,Par de controle negativo; usado como referência de não transformação.
pair_004696,negative,partial_rhythm_modification,Ritmo,0.000000,0.000000,0.039906,0.013302,0.009976,0.009976,0.039906,0.039906,-0.029930,Par de controle negativo; usado como referência de não transformação.
pair_004697,negative,transpose,Melodia,0.049383,0.000000,0.000000,0.016461,0.019753,0.019753,0.049383,0.049383,-0.029630,Par de controle negativo; usado como referência de não transformação.
pair_004698,negative,simplification,Melodia,0.052381,0.000000,0.000000,0.017460,0.020952,0.020952,0.052381,0.052381,-0.031429,Par de controle negativo; usado como referência de não transformação.
pair_004699,negative,melody_harmony,Combinações,0.095238,0.005051,0.149977,0.083422,0.077357,0.077357,0.144926,0.083422,-0.006065,Par de controle negativo; usado como referência de não transformação.
pair_004700,negative,tempo_change,Ritmo,0.000000,0.000000,0.004897,0.001632,0.001224,0.001224,0.004897,0.004897,-0.003673,Par de controle negativo; usado como referência de não transformação.
pair_004701,negative,chord_substitution,Harmonia,0.000000,0.004630,0.000000,0.001543,0.001620,0.001620,0.004630,0.004630,-0.003010,Par de controle negativo; usado como referência de não transformação.
pair_004702,negative,chord_substitution,Harmonia,0.000000,0.117976,0.000000,0.039325,0.041292,0.041292,0.117976,0.117976,-0.076684,Par de controle negativo; usado como referência de não transformação.
pair_004703,negative,melody_harmony,Combinações,0.083333,0.022876,0.137807,0.081339,0.075792,0.075792,0.114931,0.081339,-0.005547,Par de controle negativo; usado como referência de não transformação.
pair_004704,negative,duration_scaling,Ritmo,0.000000,0.000000,0.036340,0.012113,0.009085,0.009085,0.036340,0.036340,-0.027255,Par de controle negativo; usado como referência de não transformação.
pair_004705,negative,duration_scaling,Ritmo,0.000000,0.000000,0.059874,0.019958,0.014968,0.014968,0.059874,0.059874,-0.044906,Par de controle negativo; usado como referência de não transformação.
pair_004706,negative,melody_harmony,Combinações,0.166667,0.032282,0.139136,0.112695,0.112749,0.112749,0.134384,0.112695,0.000054,Par de controle negativo; usado como referência de não transformação.
pair_004707,negative,melody_harmony_rhythm,Combinações,0.064815,0.018318,0.117014,0.066716,0.061591,0.061591,0.098696,0.066716,-0.005125,Par de controle negativo; usado como referência de não transformação.
pair_004708,negative,harmony_rhythm,Combinações,0.066667,0.018018,0.160155,0.081613,0.073012,0.073012,0.142137,0.081613,-0.008601,Par de controle negativo; usado como referência de não transformação.
pair_004709,negative,reharmonization,Harmonia,0.000000,0.046465,0.000000,0.015488,0.016263,0.016263,0.046465,0.046465,-0.030202,Par de controle negativo; usado como referência de não transformação.
pair_004710,negative,harmony_rhythm,Combinações,0.101918,0.061806,0.049537,0.071087,0.074783,0.074783,0.052381,0.071087,0.003696,Par de controle negativo; usado como referência de não transformação.
pair_004711,negative,ornamentation,Melodia,0.092969,0.000000,0.000000,0.030990,0.037187,0.037187,0.092969,0.092969,-0.055782,Par de controle negativo; usado como referência de não transformação.
pair_004712,negative,melody_rhythm,Combinações,0.141751,0.045045,0.070228,0.085675,0.090023,0.090023,0.096706,0.085675,0.004348,Par de controle negativo; usado como referência de não transformação.
pair_004713,negative,melody_harmony,Combinações,0.055555,0.018018,0.016888,0.030154,0.032751,0.032751,0.038667,0.030154,0.002597,Par de controle negativo; usado como referência de não transformação.
pair_004714,negative,None,Não aplicável,0.097243,0.049858,0.077621,0.074907,0.075753,0.075753,0.047385,0.074907,0.000846,Par de controle negativo; usado como referência de não transformação.
pair_004715,negative,interval_modification,Melodia,0.113757,0.000000,0.000000,0.037919,0.045503,0.045503,0.113757,0.113757,-0.068254,Par de controle negativo; usado como referência de não transformação.
pair_004716,negative,tempo_change,Ritmo,0.000000,0.000000,0.074500,0.024833,0.018625,0.018625,0.074500,0.074500,-0.055875,Par de controle negativo; usado como referência de não transformação.
pair_004717,negative,None,Não aplicável,0.064815,0.035285,0.051160,0.050420,0.051066,0.051066,0.029529,0.050420,0.000646,Par de controle negativo; usado como referência de não transformação.
pair_004718,negative,tempo_change,Ritmo,0.000000,0.000000,0.047714,0.015905,0.011929,0.011929,0.047714,0.047714,-0.035785,Par de controle negativo; usado como referência de não transformação.
pair_004719,negative,ornamentation,Melodia,0.080952,0.000000,0.000000,0.026984,0.032381,0.032381,0.080952,0.080952,-0.048571,Par de controle negativo; usado como referência de não transformação.
pair_004720,negative,reharmonization,Harmonia,0.000000,0.012195,0.000000,0.004065,0.004268,0.004268,0.012195,0.012195,-0.007927,Par de controle negativo; usado como referência de não transformação.
pair_004721,negative,simplification,Melodia,0.058333,0.000000,0.000000,0.019444,0.023333,0.023333,0.058333,0.058333,-0.035000,Par de controle negativo; usado como referência de não transformação.
pair_004722,negative,reharmonization,Harmonia,0.000000,0.035230,0.000000,0.011743,0.012331,0.012331,0.035230,0.035230,-0.022899,Par de controle negativo; usado como referência de não transformação.
pair_004723,negative,harmony_rhythm,Combinações,0.084091,0.051234,0.067348,0.067558,0.068405,0.068405,0.032857,0.067558,0.000847,Par de controle negativo; usado como referência de não transformação.
pair_004724,negative,None,Não aplicável,0.075548,0.045851,0.035754,0.052384,0.055206,0.055206,0.039795,0.052384,0.002822,Par de controle negativo; usado como referência de não transformação.
pair_004725,negative,chord_substitution,Harmonia,0.000000,0.019648,0.000000,0.006549,0.006877,0.006877,0.019648,0.019648,-0.012771,Par de controle negativo; usado como referência de não transformação.
pair_004726,negative,melody_harmony,Combinações,0.083333,0.034688,0.115278,0.077767,0.074294,0.074294,0.080590,0.077767,-0.003473,Par de controle negativo; usado como referência de não transformação.
pair_004727,negative,harmony_rhythm,Combinações,0.066667,0.010840,0.035249,0.037585,0.039273,0.039273,0.055827,0.037585,0.001688,Par de controle negativo; usado como referência de não transformação.
pair_004728,negative,melody_rhythm,Combinações,0.066667,0.010840,0.035249,0.037585,0.039273,0.039273,0.055827,0.037585,0.001688,Par de controle negativo; usado como referência de não transformação.
pair_004729,negative,reharmonization,Harmonia,0.000000,0.010163,0.000000,0.003388,0.003557,0.003557,0.010163,0.010163,-0.006606,Par de controle negativo; usado como referência de não transformação.
pair_004730,negative,partial_rhythm_modification,Ritmo,0.000000,0.000000,0.052520,0.017507,0.013130,0.013130,0.052520,0.052520,-0.039390,Par de controle negativo; usado como referência de não transformação.
pair_004731,negative,ornamentation,Melodia,0.131061,0.000000,0.000000,0.043687,0.052424,0.052424,0.131061,0.131061,-0.078637,Par de controle negativo; usado como referência de não transformação.
pair_004732,negative,partial_rhythm_modification,Ritmo,0.000000,0.000000,0.073138,0.024379,0.018284,0.018284,0.073138,0.073138,-0.054854,Par de controle negativo; usado como referência de não transformação.
pair_004733,negative,partial_rhythm_modification,Ritmo,0.000000,0.000000,0.050210,0.016737,0.012553,0.012553,0.050210,0.050210,-0.037657,Par de controle negativo; usado como referência de não transformação.
pair_004734,negative,melody_harmony_rhythm,Combinações,0.169833,0.049074,0.153364,0.124091,0.123450,0.123450,0.120759,0.124091,-0.000641,Par de controle negativo; usado como referência de não transformação.
pair_004735,negative,chord_substitution,Harmonia,0.000000,0.019630,0.000000,0.006543,0.006870,0.006870,0.019630,0.019630,-0.012760,Par de controle negativo; usado como referência de não transformação.
pair_004736,negative,transpose,Melodia,0.166519,0.000000,0.000000,0.055506,0.066608,0.066608,0.166519,0.166519,-0.099911,Par de controle negativo; usado como referência de não transformação.
pair_004737,negative,None,Não aplicável,0.070330,0.023569,0.039348,0.044416,0.046218,0.046218,0.046761,0.044416,0.001802,Par de controle negativo; usado como referência de não transformação.
pair_004738,negative,None,Não aplicável,0.097127,0.010526,0.042347,0.050000,0.053122,0.053122,0.086601,0.050000,0.003122,Par de controle negativo; usado como referência de não transformação.
pair_004739,negative,interval_modification,Melodia,0.124747,0.000000,0.000000,0.041582,0.049899,0.049899,0.124747,0.124747,-0.074848,Par de controle negativo; usado como referência de não transformação.
pair_004740,negative,transpose,Melodia,0.136461,0.000000,0.000000,0.045487,0.054585,0.054585,0.136461,0.136461,-0.081876,Par de controle negativo; usado como referência de não transformação.
pair_004741,negative,reharmonization,Harmonia,0.000000,0.031111,0.000000,0.010370,0.010889,0.010889,0.031111,0.031111,-0.020222,Par de controle negativo; usado como referência de não transformação.
pair_004742,negative,None,Não aplicável,0.100287,0.019444,0.077897,0.065876,0.066395,0.066395,0.080843,0.065876,0.000519,Par de controle negativo; usado como referência de não transformação.
pair_004743,negative,None,Não aplicável,0.121745,0.053148,0.086746,0.087213,0.088986,0.088986,0.068597,0.087213,0.001773,Par de controle negativo; usado como referência de não transformação.
pair_004744,negative,ornamentation,Melodia,0.103448,0.000000,0.000000,0.034483,0.041379,0.041379,0.103448,0.103448,-0.062069,Par de controle negativo; usado como referência de não transformação.
pair_004745,negative,duration_scaling,Ritmo,0.000000,0.000000,0.055951,0.018650,0.013988,0.013988,0.055951,0.055951,-0.041963,Par de controle negativo; usado como referência de não transformação.
pair_004746,negative,transpose,Melodia,0.132847,0.000000,0.000000,0.044282,0.053139,0.053139,0.132847,0.132847,-0.079708,Par de controle negativo; usado como referência de não transformação.
pair_004747,negative,melody_harmony,Combinações,0.116745,0.002020,0.135488,0.084751,0.081277,0.081277,0.133468,0.084751,-0.003474,Par de controle negativo; usado como referência de não transformação.
pair_004748,negative,melody_harmony,Combinações,0.101502,0.010101,0.035975,0.049193,0.053130,0.053130,0.091401,0.049193,0.003937,Par de controle negativo; usado como referência de não transformação.
pair_004749,negative,melody_rhythm,Combinações,0.020833,0.057239,0.049228,0.042434,0.040674,0.040674,0.036406,0.042433,-0.001759,Par de controle negativo; usado como referência de não transformação.
pair_004750,negative,harmony_rhythm,Combinações,0.113131,0.026776,0.071010,0.070306,0.072377,0.072377,0.086355,0.070306,0.002071,Par de controle negativo; usado como referência de não transformação.
pair_004751,negative,melody_harmony,Combinações,0.079782,0.019753,0.057125,0.052220,0.053108,0.053108,0.060029,0.052220,0.000888,Par de controle negativo; usado como referência de não transformação.
pair_004752,negative,transpose,Melodia,0.102421,0.000000,0.000000,0.034140,0.040968,0.040968,0.102421,0.102421,-0.061453,Par de controle negativo; usado como referência de não transformação.
pair_004753,negative,melody_harmony_rhythm,Combinações,0.127785,0.025952,0.053552,0.069097,0.073586,0.073586,0.101833,0.069097,0.004489,Par de controle negativo; usado como referência de não transformação.
pair_004754,negative,tempo_change,Ritmo,0.000000,0.000000,0.093604,0.031201,0.023401,0.023401,0.093604,0.093604,-0.070203,Par de controle negativo; usado como referência de não transformação.
pair_004755,negative,simplification,Harmonia,0.000000,0.012963,0.000000,0.004321,0.004537,0.004537,0.012963,0.012963,-0.008426,Par de controle negativo; usado como referência de não transformação.
pair_004756,negative,transpose,Melodia,0.152926,0.000000,0.000000,0.050975,0.061170,0.061170,0.152926,0.152926,-0.091756,Par de controle negativo; usado como referência de não transformação.
pair_004757,negative,simplification,Harmonia,0.000000,0.004111,0.000000,0.001370,0.001439,0.001439,0.004111,0.004111,-0.002672,Par de controle negativo; usado como referência de não transformação.
pair_004758,negative,simplification,Melodia,0.116937,0.000000,0.000000,0.038979,0.046775,0.046775,0.116937,0.116937,-0.070162,Par de controle negativo; usado como referência de não transformação.
pair_004759,negative,None,Não aplicável,0.020833,0.015152,0.035559,0.023848,0.022526,0.022526,0.020407,0.023848,-0.001322,Par de controle negativo; usado como referência de não transformação.
pair_004760,negative,harmony_rhythm,Combinações,0.126389,0.006566,0.126684,0.086546,0.084525,0.084525,0.120118,0.086546,-0.002021,Par de controle negativo; usado como referência de não transformação.
pair_004761,negative,None,Não aplicável,0.134310,0.063492,0.149948,0.115917,0.113433,0.113433,0.086456,0.115917,-0.002484,Par de controle negativo; usado como referência de não transformação.
pair_004762,negative,reharmonization,Harmonia,0.000000,0.044974,0.000000,0.014991,0.015741,0.015741,0.044974,0.044974,-0.029233,Par de controle negativo; usado como referência de não transformação.
pair_004763,negative,duration_scaling,Ritmo,0.000000,0.000000,0.015835,0.005278,0.003959,0.003959,0.015835,0.015835,-0.011876,Par de controle negativo; usado como referência de não transformação.
pair_004764,negative,melody_harmony,Combinações,0.068388,0.039352,0.107744,0.071828,0.068064,0.068064,0.068392,0.071828,-0.003764,Par de controle negativo; usado como referência de não transformação.
pair_004765,negative,chord_substitution,Harmonia,0.000000,0.008017,0.000000,0.002672,0.002806,0.002806,0.008017,0.008017,-0.005211,Par de controle negativo; usado como referência de não transformação.
pair_004766,negative,melody_harmony_rhythm,Combinações,0.037309,0.006667,0.013528,0.019168,0.020639,0.020639,0.030642,0.019168,0.001471,Par de controle negativo; usado como referência de não transformação.
pair_004767,negative,harmony_rhythm,Combinações,0.055555,0.059829,0.009563,0.041649,0.045553,0.045553,0.050266,0.041649,0.003904,Par de controle negativo; usado como referência de não transformação.
pair_004768,negative,transpose,Melodia,0.091954,0.000000,0.000000,0.030651,0.036782,0.036782,0.091954,0.091954,-0.055172,Par de controle negativo; usado como referência de não transformação.
pair_004769,negative,ornamentation,Melodia,0.124908,0.000000,0.000000,0.041636,0.049963,0.049963,0.124908,0.124908,-0.074945,Par de controle negativo; usado como referência de não transformação.
pair_004770,negative,simplification,Harmonia,0.000000,0.020833,0.000000,0.006944,0.007292,0.007292,0.020833,0.020833,-0.013541,Par de controle negativo; usado como referência de não transformação.
pair_004771,negative,simplification,Melodia,0.100000,0.000000,0.000000,0.033333,0.040000,0.040000,0.100000,0.100000,-0.060000,Par de controle negativo; usado como referência de não transformação.
pair_004772,negative,None,Não aplicável,0.064516,0.018576,0.085393,0.056162,0.053656,0.053656,0.066816,0.056162,-0.002506,Par de controle negativo; usado como referência de não transformação.
pair_004773,negative,melody_rhythm,Combinações,0.125000,0.014706,0.152769,0.097492,0.093339,0.093339,0.138063,0.097492,-0.004153,Par de controle negativo; usado como referência de não transformação.
pair_004774,negative,partial_rhythm_modification,Ritmo,0.000000,0.000000,0.019293,0.006431,0.004823,0.004823,0.019293,0.019293,-0.014470,Par de controle negativo; usado como referência de não transformação.
pair_004775,negative,tempo_change,Ritmo,0.000000,0.000000,0.117596,0.039199,0.029399,0.029399,0.117596,0.117596,-0.088197,Par de controle negativo; usado como referência de não transformação.
pair_004776,negative,melody_harmony,Combinações,0.126769,0.042500,0.090205,0.086491,0.088134,0.088134,0.084269,0.086491,0.001643,Par de controle negativo; usado como referência de não transformação.
pair_004777,negative,tempo_change,Ritmo,0.000000,0.000000,0.076635,0.025545,0.019159,0.019159,0.076635,0.076635,-0.057476,Par de controle negativo; usado como referência de não transformação.
pair_004778,negative,None,Não aplicável,0.131818,0.001852,0.149723,0.094464,0.090806,0.090806,0.147871,0.094464,-0.003658,Par de controle negativo; usado como referência de não transformação.
pair_004779,negative,melody_harmony,Combinações,0.063241,0.004502,0.109151,0.058965,0.054160,0.054160,0.104649,0.058965,-0.004805,Par de controle negativo; usado como referência de não transformação.
pair_004780,negative,melody_harmony,Combinações,0.041667,0.006536,0.003658,0.017287,0.019869,0.019869,0.038009,0.017287,0.002582,Par de controle negativo; usado como referência de não transformação.
pair_004781,negative,melody_harmony,Combinações,0.072092,0.034549,0.189664,0.098768,0.088345,0.088345,0.155115,0.098768,-0.010423,Par de controle negativo; usado como referência de não transformação.
pair_004782,negative,simplification,Melodia,0.125000,0.000000,0.000000,0.041667,0.050000,0.050000,0.125000,0.125000,-0.075000,Par de controle negativo; usado como referência de não transformação.
pair_004783,negative,harmony_rhythm,Combinações,0.051282,0.016255,0.142199,0.069912,0.061752,0.061752,0.125944,0.069912,-0.008160,Par de controle negativo; usado como referência de não transformação.
pair_004784,negative,transpose,Melodia,0.050327,0.000000,0.000000,0.016776,0.020131,0.020131,0.050327,0.050327,-0.030196,Par de controle negativo; usado como referência de não transformação.
pair_004785,negative,harmony_rhythm,Combinações,0.140152,0.010438,0.070723,0.073771,0.077394,0.077394,0.129714,0.073771,0.003623,Par de controle negativo; usado como referência de não transformação.
pair_004786,negative,reharmonization,Harmonia,0.000000,0.068713,0.000000,0.022904,0.024050,0.024050,0.068713,0.068713,-0.044663,Par de controle negativo; usado como referência de não transformação.
pair_004787,negative,melody_harmony_rhythm,Combinações,0.111111,0.036008,0.117635,0.088251,0.086456,0.086456,0.081627,0.088252,-0.001796,Par de controle negativo; usado como referência de não transformação.
pair_004788,negative,interval_modification,Melodia,0.132407,0.000000,0.000000,0.044136,0.052963,0.052963,0.132407,0.132407,-0.079444,Par de controle negativo; usado como referência de não transformação.
pair_004789,negative,tempo_change,Ritmo,0.000000,0.000000,0.078539,0.026180,0.019635,0.019635,0.078539,0.078539,-0.058904,Par de controle negativo; usado como referência de não transformação.
pair_004790,negative,ornamentation,Melodia,0.083333,0.000000,0.000000,0.027778,0.033333,0.033333,0.083333,0.083333,-0.050000,Par de controle negativo; usado como referência de não transformação.
pair_004791,negative,melody_harmony,Combinações,0.171474,0.106863,0.131204,0.136514,0.138793,0.138793,0.064611,0.136514,0.002279,Par de controle negativo; usado como referência de não transformação.
